OBJECTID,FORMATION_ID,FORMATION_NAME,NO_STORE_UNITS,NO_DAUGHTER_UNITS,ASSESS_UNIT_TYPE,PERIOD_MIN,PERIOD_MAX,AGE_MIN,AGE_MAX,STRAT_GROUP,STRAT_FORMATION,LITHOLOGY,GEOGRAPHIC_AREA,GEOLOGICAL_BASIN,ON_OFFSHOR,SEAL,REP_THICK,REP_POR,REMARKS,STORE_CAP_FORM,STORE_CAP_HC_FIELDS,STORE_CAP_AQUIF,COUNTRY,COUNTRYCODE,LAMBERT_E,LAMBERT_N,X_DD,Y_DD,X,Y,Projection_Info,Date_Entered
194,SK_F_20121023085542453,Central Carpathian Paleogene,1,0,Saline Aquifer with hydrocarbon fields,Paleogene,Paleogene,Priabonian,Bartonian,Podtatranská group,Borovské beds,"Sandstone, breccias, claystones",Šarišská vrchovina,Central Carpathian Palaeogene basin,Onshore,clays,25,18.000000000000000,special event - there is not developed aquifer,0.756000000000000,0.000000000000000,0.756000000000000,Slovakia,SK,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,71553.588614599998000,5767242.768650000000000,LAMBERT CONFORMAL CONIC - Project Projection,23-010-12 08:55:42
195,SK_F_20121023115656561,Ivanka - Golianovo,1,0,Saline Aquifer with hydrocarbon fields,Neogene,Neogene,Sarmatian,Sarmatian,vrabelske beds,,"Sandstone, conglomerate",Podunajská nížina (lowland),Danube Basin,Onshore,1800,25,0.000000000000000,small gas deposit in exploitation,0.453600000000000,0.000000000000000,0.453600000000000,Slovakia,SK,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-128828.918580000000000,5673092.884660000000000,LAMBERT CONFORMAL CONIC - Project Projection,23-010-12 11:56:56
196,SK_F_20121023122726311,Horna Krupa,1,0,Saline Aquifer with hydrocarbon fields,Neogene,Neogene,eggenburg,eggenburg,causa beds,,Sandstone,Podunajská nížina (lowland),Danube Basin,Onshore,clay,25,0.000000000000000,testing for gas exploitation,1.086624000000000,0.000000000000000,1.086624000000000,Slovakia,SK,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-176919.112545000010000,5700692.435150000300000,LAMBERT CONFORMAL CONIC - Project Projection,23-010-12 12:27:26
197,SK_F_20121023123112545,Samorin,1,0,Saline Aquifer with hydrocarbon fields,Neogene,Neogene,Pannonian,Pannonian,,Beladice formation,Sandstone,Podunajská nížina (lowland),Danube Basin,Onshore,clay,25,20.000000000000000,Development planned oil and gas exploitation,1.134000000000000,0.000000000000000,1.134000000000000,Slovakia,SK,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-195076.649842000010000,5649104.588960000300000,LAMBERT CONFORMAL CONIC - Project Projection,23-010-12 12:31:12
198,SK_F_20121023124959451,Cifer,1,0,Saline Aquifer with hydrocarbon fields,Neogene,Neogene,Badenian,Badenian,spacince beds,,conglomerate,Podunajská nížina (lowland),Danube Basin,Onshore,clays,60,0.000000000000000,CO2 natural deposit with small content of methane,1.179360000000000,0.000000000000000,1.179360000000000,Slovakia,SK,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-178267.241314000010000,5679714.183349999600000,LAMBERT CONFORMAL CONIC - Project Projection,23-010-12 12:49:59
199,SK_F_20121023133144576,Nizna,1,0,Saline Aquifer with hydrocarbon fields,Neogene,Neogene,Badenian,Badenian,aglutinance zone,,Sandstone,Podunajská nížina (lowland),Danube Basin,Onshore,clay,25,0.000000000000000,,0.907200000000000,0.000000000000000,0.907200000000000,Slovakia,SK,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-165858.368342000000000,5701193.533640000000000,LAMBERT CONFORMAL CONIC - Project Projection,23-010-12 13:31:44
200,SK_F_20121023140811295,Spacince,1,2,Saline Aquifer with hydrocarbon fields,Neogene,Neogene,Badenian,Badenian,,,Sandstone,Podunajská nížina (lowland),Danube Basin,Onshore,,25,0.000000000000000,,0.668052000000000,0.063252000000000,0.604800000000000,Slovakia,SK,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-169758.165849999990000,5691987.515590000000000,LAMBERT CONFORMAL CONIC - Project Projection,23-010-12 14:08:11
201,SK_F_20121023144954920,Trakovice,1,0,Saline Aquifer with hydrocarbon fields,Neogene,Neogene,Badenian,Badenian,trakovice beds,,Sandstone,Podunajská nížina (lowland),Danube Basin,Onshore,clay,100,0.000000000000000,,1.481760000000000,0.000000000000000,1.481760000000000,Slovakia,SK,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-164139.967317000000000,5690435.027139999900000,LAMBERT CONFORMAL CONIC - Project Projection,23-010-12 14:49:54
202,SK_F_20121024083207078,Madunice,1,1,Saline Aquifer with hydrocarbon fields,Neogene,Neogene,Badenian,Badenian,,,Sandstone,Podunajská nížina (lowland),Danube Basin,Onshore,clay,25,0.000000000000000,,0.441000000000000,0.000000000000000,0.441000000000000,Slovakia,SK,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-159910.605649000000000,5697299.484869999800000,LAMBERT CONFORMAL CONIC - Project Projection,24-010-12 08:32:07
203,SK_F_20121024090533046,Banovce nad Ondavou,1,0,Saline Aquifer with hydrocarbon fields,Neogene,Neogene,Badenian,Sarmatian,,"Lastomir, Klcov","Sandstone, fuff, conglomerates",Východoslovenská nížina (lowland),Trans Carpathian basin,Onshore,clay,30,0.000000000000000,development planned,0.987840000000000,0.000000000000000,0.987840000000000,Slovakia,SK,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,131949.026751000000000,5718367.160539999600000,LAMBERT CONFORMAL CONIC - Project Projection,24-010-12 09:05:33
204,SK_F_20121024092048437,Kravany,1,0,Saline Aquifer with hydrocarbon fields,Neogene,Neogene,Badenian,Sarmatian,,"Klcov, Stretava","Sandstone, clay",Východoslovenská nížina (lowland),Trans Carpathian basin,Onshore,clay,30,0.000000000000000,Private data 3D seismic,0.635040000000000,0.000000000000000,0.635040000000000,Slovakia,SK,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,118226.181554000000000,5725330.389220000200000,LAMBERT CONFORMAL CONIC - Project Projection,24-010-12 09:20:48
205,SK_F_20121024093127750,Ptruksa,1,0,Saline Aquifer with hydrocarbon fields,Neogene,Neogene,Sarmatian,Sarmatian,,Ptruksa and Stretava formation,"Sandstone, clay,tuff tuff",Východoslovenská nížina (lowland),Trans Carpathian basin,Onshore,clay,50,0.000000000000000,"Private data, producing  gas deposit",1.753920000000000,0.000000000000000,1.753920000000000,Slovakia,SK,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,150240.404944000010000,150240.404944000010000,LAMBERT CONFORMAL CONIC - Project Projection,24-010-12 09:31:27
206,SK_F_20121024094540968,Rakovec nad Ondavou,1,0,Saline Aquifer with hydrocarbon fields,Neogene,Neogene,Badenian,Sarmatian,,Klcov and Stretava formation,"Sandstone, clay",Východoslovenská nížina (lowland),Trans Carpathian basin,Onshore,clay,25,0.000000000000000,development planned,0.529200000000000,0.000000000000000,0.529200000000000,Slovakia,SK,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,126040.667577000000000,5727052.628200000200000,LAMBERT CONFORMAL CONIC - Project Projection,24-010-12 09:45:40
207,SK_F_20121024131353671,Senne,1,0,Saline Aquifer with hydrocarbon fields,Neogene,Neogene,Badenian,Sarmatian,,"Lastomir, Kochanovce","Sandstone, conglomerate",Východoslovenská nížina (lowland),Trans Carpathian basin,Onshore,clay,50,18.000000000000000,"Private data, producing gas deposit",1.871100000000000,0.000000000000000,1.871100000000000,Slovakia,SK,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,144164.013513999990000,5714728.079579999700000,LAMBERT CONFORMAL CONIC - Project Projection,24-010-12 13:13:53
208,SK_F_20121024132616781,Stretava,1,0,Saline Aquifer with hydrocarbon fields,Neogene,Neogene,Badenian,Sarmatian,,,"Sandstone, tuffite, conglomerate",Východoslovenská nížina (lowland),Trans Carpathian basin,Onshore,clay,40,0.000000000000000,"Producing gas deposit, private company, there are secure data - inavailable",2.572800000000000,0.000000000000000,2.572800000000000,Slovakia,SK,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,145195.236811000010000,5711178.125520000200000,LAMBERT CONFORMAL CONIC - Project Projection,24-010-12 13:26:16
209,SK_F_20121024134308890,Trebisov,1,0,Saline Aquifer with hydrocarbon fields,Neogene,Neogene,Badenian,Sarmatian,,Stretava and Klcov formation,"Siltstone, sandstone",Východoslovenská nížina (lowland),Trans Carpathian basin,Onshore,clay,30,0.000000000000000,"private data, development planning",0.810000000000000,0.000000000000000,0.810000000000000,Slovakia,SK,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,123014.481335000000000,5709836.466389999700000,LAMBERT CONFORMAL CONIC - Project Projection,24-010-12 13:43:08
210,SK_F_20121024140106828,Trhoviste - Pozdisovce,1,0,Saline Aquifer with hydrocarbon fields,Neogene,Neogene,Badenian,Sarmatian,,Klcov and Stretava form,"Sandstonesiltstone, marlstone",Východoslovenská nížina (lowland),Trans Carpathian basin,Onshore,clay,45,0.000000000000000,"Active gas deposit, private data",2.731806000000000,0.000000000000000,2.731806000000000,Slovakia,SK,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,129105.266108000000000,5723195.840739999900000,LAMBERT CONFORMAL CONIC - Project Projection,24-010-12 14:01:06
211,SK_F_20121024142128734,Visnov,1,0,Saline Aquifer with hydrocarbon fields,Neogene,Neogene,Badenian,Badenian,,klcov formation,Sandstone,Východoslovenská nížina (lowland),Trans Carpathian basin,Onshore,clay,25,0.000000000000000,development planned,0.529200000000000,0.000000000000000,0.529200000000000,Slovakia,SK,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,118226.181554000000000,5725330.389220000200000,LAMBERT CONFORMAL CONIC - Project Projection,24-010-12 14:21:28
212,SK_F_20121024143442828,Borsky Jur,1,0,Saline Aquifer with hydrocarbon fields,Triassic,Triassic,Norian,Norian,,,Carbonate,Záhorská nížina (lowland),Vienna Basin,Onshore,clay,35,0.000000000000000,Development planned,0.735000000000000,0.000000000000000,0.735000000000000,Slovakia,SK,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-208585.712510000010000,5711782.553810000400000,LAMBERT CONFORMAL CONIC - Project Projection,24-010-12 14:34:42
213,SK_F_20121024160916531,Gajary - Badenian,1,1,Saline Aquifer with hydrocarbon fields,Neogene,Neogene,Badenian,Badenian,Matzen sands,,Sandstone,Záhorská nížina (lowland),Trans Carpathian basin,Onshore,clay,35,0.000000000000000,Producing oil and gas,3.704400000000001,0.000000000000000,3.704400000000001,Slovakia,SK,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-220762.067849999990000,5695969.845449999900000,LAMBERT CONFORMAL CONIC - Project Projection,24-010-12 16:09:16
214,SK_F_20121024163126828,Gbely,1,0,Saline Aquifer with hydrocarbon fields,Neogene,Neogene,Badenian,Badenian,,aglutinance,Sandstone,Záhorská nížina (lowland),Vienna Basin,Onshore,clay,30,0.000000000000000,Producing oil,1.367604000000000,0.000000000000000,1.367604000000000,Slovakia,SK,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-207346.371453000000000,5724123.287779999900000,LAMBERT CONFORMAL CONIC - Project Projection,24-010-12 16:31:26
215,SK_F_20121024164350484,Gbely B - field,1,0,Saline Aquifer with hydrocarbon fields,Neogene,Neogene,Badenian,Badenian,,,"Sandstone, marly",Záhorská nížina (lowland),Vienna Basin,Onshore,clay,40,0.000000000000000,"Producing oil and gas, privatee",1.814400000000000,0.000000000000000,1.814400000000000,Slovakia,SK,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-208945.953662999990000,5724388.534500000100000,LAMBERT CONFORMAL CONIC - Project Projection,24-010-12 16:43:50
216,SK_F_20121024165324265,Jakubov,1,0,Saline Aquifer with hydrocarbon fields,Neogene,Neogene,Badenian,Pannonian,,,Sandstone,Záhorská nížina (lowland),Vienna Basin,Onshore,clay,35,0.000000000000000,producing field oil and gas- private company,1.428840000000000,0.000000000000000,1.428840000000000,Slovakia,SK,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-221636.512649999990000,5692424.661190000400000,LAMBERT CONFORMAL CONIC - Project Projection,24-010-12 16:53:24
217,SK_F_20121024170412812,Jakubov - South,1,0,Saline Aquifer with hydrocarbon fields,Neogene,Neogene,Badenian,Pannonian,,,Sandstone,Záhorská nížina (lowland),Vienna Basin,Onshore,clay,50,20.000000000000000,Producing gas field,2.604000000000000,0.000000000000000,2.604000000000000,Slovakia,SK,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-218100.861830999990000,5688316.115140000400000,LAMBERT CONFORMAL CONIC - Project Projection,24-010-12 17:04:12
218,SK_F_20121024171447921,Kuty,1,0,Saline Aquifer with hydrocarbon fields,Neogene,Neogene,Badenian,Sarmatian,,,Sandstone,Záhorská nížina (lowland),Vienna Basin,Onshore,clay,40,20.000000000000000,Producing gas,2.963520000000001,0.000000000000000,2.963520000000001,Slovakia,SK,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-211760.108417000010000,5718287.435999999800000,LAMBERT CONFORMAL CONIC - Project Projection,24-010-12 17:14:47
219,SK_F_20121024172510140,Lab,1,0,Saline Aquifer with hydrocarbon fields,Neogene,Neogene,Badenian,Pannonian,,,"sandstone, carbonate",Záhorská nížina (lowland),Vienna Basin,Onshore,clay,80,0.000000000000000,"Oil and gas production, private company",8.467200000000002,0.000000000000000,8.467200000000002,Slovakia,SK,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-215803.575172999990000,5687475.443900000300000,LAMBERT CONFORMAL CONIC - Project Projection,24-010-12 17:25:10
220,SK_F_20121025070810718,Studienka,1,0,Saline Aquifer with hydrocarbon fields,Neogene,Neogene,Karpathian,Pannonian,,,Sandstone,Záhorská nížina (lowland),Vienna Basin,Onshore,clay,30,20.000000000000000,Producing oil and gas,1.190700000000000,0.000000000000000,1.190700000000000,Slovakia,SK,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-205032.213370999990000,5706441.273550000000000,LAMBERT CONFORMAL CONIC - Project Projection,25-010-12 07:08:10
221,SK_F_20121025072434968,Vysoka,1,0,Saline Aquifer with hydrocarbon fields,Neogene,Neogene,Badenian,Pannonian,,,Sandstone,Záhorská nížina (lowland),Vienna Basin,Onshore,clay,60,0.000000000000000,Mutual deposit with Austria. Ratio Slovakia/Austria = 1/2. Depleted from Slovakian side,14.702688000000000,0.000000000000000,14.702688000000000,Slovakia,SK,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-221617.251209999990000,5683948.097720000000000,LAMBERT CONFORMAL CONIC - Project Projection,25-010-12 07:24:34
222,SK_F_20121025073834140,Zavod,1,0,Saline Aquifer with hydrocarbon fields,Neogene,Neogene,Badenian,Sarmatian,,,Sandstone,Záhorská nížina (lowland),Vienna Basin,Onshore,clay,35,0.000000000000000,"Producing oil and gas, private company",1.917027000000000,0.000000000000000,1.917027000000000,Slovakia,SK,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-205032.213370999990000,5706441.273550000000000,LAMBERT CONFORMAL CONIC - Project Projection,25-010-12 07:38:34
223,SK_F_20121025074735609,Zavod - Mesozoic,1,0,Saline Aquifer with hydrocarbon fields,Triassic,Triassic,Norian,Norian,,,"Carbonate, dolomite",Záhorská nížina (lowland),Vienna Basin,Onshore,clay,40,0.000000000000000,"Producing gas, private company, data are not available",3.888640000000001,0.000000000000000,3.888640000000001,Slovakia,SK,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-211753.132929000010000,5704069.028049999800000,LAMBERT CONFORMAL CONIC - Project Projection,25-010-12 07:47:35
224,SK_F_20121025104938750,Zavod - South - Badenian,1,0,Saline Aquifer with hydrocarbon fields,Neogene,Neogene,Badenian,Badenian,,,Siltstone,Záhorská nížina (lowland),Vienna Basin,Onshore,clay,40,0.000000000000000,"Producing gaas, private company,",0.642816000000000,0.000000000000000,0.642816000000000,Slovakia,SK,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,-211753.132929000010000,5704069.028049999800000,LAMBERT CONFORMAL CONIC - Project Projection,25-010-12 10:49:38
225,GB_F_20120814115147401,Bunter Sandstone Formation,1,8,Saline Aquifer with hydrocarbon fields,Triassic,Triassic,Olenekian,Olenekian,Bacton Group,Bunter Sandstone Formation,Sandstone,Southern North Sea,Southern North Sea Basin (UK),Offshore,Haisborough Group,230,0.000000000000000,,13293.914400000000000,0.000000000000000,13293.914400000000000,United Kingdom,GB,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,386689.016757000000000,5986302.819689000000000,WGS84 UTM31N,14-008-12 11:51:47
226,GB_F_20120814121450744,Leman Sandstone Formation,1,82,Saline Aquifer with hydrocarbon fields,Permian,Permian,Wuchiapingian,Wordian,Rotliegend Group,Leman Sandstone Formation,Sandstone,Southern North Sea,Southern North Sea Basin (UK),Offshore,Zechstein Group,122,0.000000000000000,,20.000000000000000,20.000000000000000,0.000000000000000,United Kingdom,GB,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,411120.532891999990000,5918759.084644000000000,WGS84 UTM31N,14-008-12 12:14:50
227,GB_F_20120814133957323,Spilsby Sandstone Formation,4,1,Saline Aquifer without hydrocarbon fields,Cretaceous,Jurassic,Berriasian,Tithonian,Cromer Knoll Group,Spilsby Sandstone Formation,Sandstone,Southern North Sea,Southern North Sea Basin (UK),Offshore,Cromer Knoll Group mudstones,0,0.000000000000000,,0.000000000000000,0.000000000000000,0.000000000000000,United Kingdom,GB,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,399931.289125000010000,5872574.994452999900000,WGS84 UTM31N,14-008-12 13:39:57
228,GB_F_20120814145039305,Hewett Sandstone,1,1,Saline Aquifer with hydrocarbon fields,Triassic,Triassic,Olenekian,Olenekian,Bacton Group,Bunter Shale Formation,Sandstone,Southern North Sea,Southern North Sea Basin (UK),Offshore,Bunter Shale Formation,26,0.000000000000000,,431.227368000000070,0.000000000000000,431.227368000000070,United Kingdom,GB,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,439146.358132000020000,5845545.498870000200000,WGS84 UTM31N,14-008-12 14:50:39
229,GB_F_20120928153551690,Frigg Sandstone Member,1,1,Saline Aquifer without hydrocarbon fields,Paleogene,Paleogene,Bartonian,Ypresian,Stronsay Group,Horda Formation,Sandstone,Central/Northern North Sea,Northern and Central North Sea Basin,Offshore,Horda Formation,55,29.000000000000000,Frigg gas field crosses UK/Norway median line,370.438622399999930,0.000000000000000,370.438622399999930,United Kingdom,GB,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,432895.486011000000000,6681114.225693999800000,WGS84 UTM31N,28-009-12 15:35:51
230,GB_F_20121001090526111,Forties Sandstone Member,1,7,Saline Aquifer with hydrocarbon fields,Paleogene,Paleogene,Ypresian,Ypresian,Moray Group,Sele Formation,Sandstone,Central/Northern North Sea,Northern and Central North Sea Basin,Offshore,Sele Formation,0,0.000000000000000,,26453.719519999995000,321.668960000000030,26132.050559999996000,United Kingdom,GB,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,399861.978799999980000,6363865.351130000300000,WGS84 UTM31N,01-010-12 09:05:26
231,GB_F_20121001122058809,Heimdal Sandstone Member,1,0,Saline Aquifer without hydrocarbon fields,Paleogene,Paleogene,Thanetian,Selandian,Montrose Group,Lista Formation,Sandstone,Central/Northern North Sea,Northern and Central North Sea Basin,Offshore,Lista Formation,0,0.000000000000000,,12220.080929999998000,0.000000000000000,12220.080929999998000,United Kingdom,GB,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,409531.304356999990000,6623983.377008000400000,WGS84 UTM31N,01-010-12 12:20:58
232,GB_F_20121001122606753,Tay Sandstone Member,1,0,Saline Aquifer with hydrocarbon fields,Paleogene,Paleogene,Lutetian,Ypresian,Stronsay Group,Horda Formation,Sandstone,Central/Northern North Sea,Northern and Central North Sea Basin,Offshore,Horda Formation,0,0.000000000000000,,339.065999999999970,0.000000000000000,339.065999999999970,United Kingdom,GB,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,375110.242000000030000,6344996.683360000100000,WGS84 UTM31N,01-010-12 12:26:06
233,GB_F_20121003101300412,Cromarty Sandstone Member,1,0,Saline Aquifer without hydrocarbon fields,Paleogene,Paleogene,Ypresian,Ypresian,Moray Group,Sele Formation,Sandstone,Central/Northern North Sea,Northern and Central North Sea Basin,Offshore,Sele Formation,75,27.000000000000000,,372.178799999999970,0.000000000000000,372.178799999999970,United Kingdom,GB,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,349870.175850000000000,6393507.418846000000000,WGS84 UTM31N,03-010-12 10:13:00
234,GB_F_20121003101820319,Mousa Formation,1,0,Saline Aquifer without hydrocarbon fields,Paleogene,Paleogene,Ypresian,Ypresian,Stronsay Group,Mousa Formation,Sandstone,Central/Northern North Sea,Northern and Central North Sea Basin,Offshore,Horda Formation,0,0.000000000000000,,14613.750000000000000,0.000000000000000,14613.750000000000000,United Kingdom,GB,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,332849.415168999990000,6488585.851208000400000,WGS84 UTM31N,03-010-12 10:18:20
235,GB_F_20121003104156296,Flugga Sandstone Member,1,1,Saline Aquifer with hydrocarbon fields,Paleogene,Paleogene,Ypresian,Ypresian,Moray Group,Sele Formation,Sandstone,Central/Northern North Sea,Northern and Central North Sea Basin,Offshore,Sele/Horda Formation mudstones,0,0.000000000000000,Contains part of West Brae field,431.218704999999940,3.935604999999999,427.283099999999930,United Kingdom,GB,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,398660.580423999990000,6528319.682846999700000,WGS84 UTM31N,03-010-12 10:41:56
236,GB_F_20121003115143988,Hermod Sandstone Member,1,0,Saline Aquifer without hydrocarbon fields,Paleogene,Paleogene,Ypresian,Ypresian,Moray Group,Sele Formation,Sandstone,Central/Northern North Sea,Northern and Central North Sea Basin,Offshore,Sele Formation,0,0.000000000000000,,25.267200000000003,0.000000000000000,25.267200000000003,United Kingdom,GB,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,444219.234838999980000,6636523.357020000000000,WGS84 UTM31N,03-010-12 11:51:43
237,GB_F_20121003120535411,Skadan Sandstone Member,1,0,Saline Aquifer without hydrocarbon fields,Paleogene,Paleogene,Ypresian,Ypresian,Moray Group,Sele Formation,Sandstone,Central/Northern North Sea,Northern and Central North Sea Basin,Offshore,Sele Formation,25,30.000000000000000,,66.146625000000000,0.000000000000000,66.146625000000000,United Kingdom,GB,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,409314.068178999990000,6523391.245927000400000,WGS84 UTM31N,03-010-12 12:05:35
238,GB_F_20121003120916199,Teal Sandstone Member,1,0,Saline Aquifer without hydrocarbon fields,Paleogene,Paleogene,Ypresian,Ypresian,Moray Group,Sele Formation,Sandstone,Central/Northern North Sea,Northern and Central North Sea Basin,Offshore,Sele Formation,65,30.000000000000000,,221.293799999999980,0.000000000000000,221.293799999999980,United Kingdom,GB,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,436470.556327000030000,6650400.730232000400000,WGS84 UTM31N,03-010-12 12:09:16
239,GB_F_20121003121355226,Skroo Sandstone Member,3,0,Saline Aquifer without hydrocarbon fields,Paleogene,Paleogene,Lutetian,Ypresian,Stronsay Group,Horda Formation,Sandstone,Central/Northern North Sea,Northern and Central North Sea Basin,Offshore,Horda Formation,0,0.000000000000000,,6.166125000000001,0.000000000000000,6.166125000000001,United Kingdom,GB,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,405893.618426000000000,6505554.846981000200000,WGS84 UTM31N,03-010-12 12:13:55
240,GB_F_20121004112512957,Ormskirk Sandstone Formation,3,12,Saline Aquifer with hydrocarbon fields,Triassic,Triassic,Anisian,Anisian,Sherwood Sandstone Group,Ormskirk Sandstone Formation,Sandstone,Irish Sea,East Irish Sea Basin,Offshore,Mercia Mudstone Group,0,0.000000000000000,,3296.436400000000000,1182.000000000000000,2114.436400000000000,United Kingdom,GB,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,61169.620493000002000,6002887.634062999900000,WGS84 UTM31N,04-010-12 11:25:12
241,GB_F_20121005120031531,Maureen Formation,1,2,Saline Aquifer with hydrocarbon fields,Paleogene,Paleogene,Selandian,Selandian,Montrose Group,Maureen Formation,Sandstone,Central/Northern North Sea,Northern and Central North Sea Basin,Offshore,Maureen Formation,0,0.000000000000000,,4828.123074999999500,74.992000000000004,4753.131074999999300,United Kingdom,GB,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,370741.147663999990000,6454844.544258999600000,WGS84 UTM31N,05-010-12 12:00:31
242,GB_F_20121005161801711,Balder Formation,1,5,Saline Aquifer with hydrocarbon fields,Paleogene,Paleogene,Ypresian,Ypresian,Moray Group,Horda Formation,Sandstone,Central/Northern North Sea,Northern and Central North Sea Basin,Offshore,Horda Formation,0,0.000000000000000,,91.223943399999996,60.733032399999999,30.490911000000008,United Kingdom,GB,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,400070.278647999980000,6458630.419308000200000,WGS84 UTM31N,05-010-12 16:18:01
243,GB_F_20121023091511294,Collyhurst Sandstone Formation,3,0,Saline Aquifer without hydrocarbon fields,Permian,Permian,Wuchiapingian,Wordian,Appleby Group,Collyhurst Sandstone Formation,Sandstone,Irish Sea,East Irish Sea Basin,Offshore,Manchester Marl Formation/St Bees Evaporite Formation,0,0.000000000000000,,3362.749449130400100,0.000000000000000,3362.749449130400100,United Kingdom,GB,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,60891.179405000003000,5986425.045022999900000,WGS84 UTM31N,23-010-12 09:15:11
244,GB_F_20121023094810109,Channel Sherwood Sandstone Group,1,1,Saline Aquifer with hydrocarbon fields,Triassic,Triassic,Anisian,Olenekian,Sherwood Sandstone Group,Otter Sandstone Formation,Sandstone,English Channel,Portland-Wight Basin,Offshore,Mercia Mudstone Group,150,20.000000000000000,Includes offshore part of Wytch Farm oil field,1265.945800000000000,0.000000000000000,1265.945800000000000,United Kingdom,GB,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,159580.671127000010000,5600602.443358000400000,WGS84 UTM31N,23-010-12 09:48:10
245,GB_F_20121023100727977,St Bees Sandstone Formation,1,0,Saline Aquifer without hydrocarbon fields,Triassic,Triassic,Olenekian,Induan,Sherwood Sandstone Group,St Bees Sandstone Formation,Sandstone,Irish Sea,East Irish Sea Basin,Offshore,Mercia Mudstone Group,0,0.000000000000000,Lies Directly beneath the Ormskirk so Primary Seal would be Mercia Mudstone Group,11099.424036375000000,0.000000000000000,11099.424036375000000,United Kingdom,GB,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,56224.714260000001000,6010294.327545000200000,WGS84 UTM31N,23-010-12 10:07:27
246,GB_F_20121023113956942,Plattendolomit Formation,1,1,Saline Aquifer with hydrocarbon fields,Permian,Permian,Changhsingian,Wuchiapingian,Zechstein Group,Plattendolomit Formation,Carbonate,Southern North Sea,Southern North Sea Basin (UK),Offshore,Hauptanhydrit Formation/Leine Halite Formation,55,0.000000000000000,Only a reservoir round the western/southern margins of the SNS Basin,5492.787199999999800,26.000000000000000,5466.787199999999800,United Kingdom,GB,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,395063.169796000000000,5995815.088132999800000,WGS84 UTM31N,23-010-12 11:39:56
